feed,BabyBirdBlend,BreederAdvance Complete,BreederChoice Complete,BreederElite Complete,BreederOptimal Formula,BreederPerfect Plus,BreederPrime Formula,BreederVital Premium,BroilerBoost Supreme,BroilerBulk Ultra,BroilerCharge Complete,BroilerComplete Plus,BroilerPlus Advanced,ChickBoost Complete,ChickLaunch Pro,ChickStart Plus,ClutchBoost Supreme,ClutchMaster Formula,ClutchPower Premium,DevelopPro Advanced,EarlyGrow Formula,EggBoost Supreme,EggMaster Premium,EggQuality Enhanced,EggStream Formula,EggToChick Plus,EggcellenceBlend,EndStage Enhanced,FastFinish Formula,FeatherFill Premium,FeatherUp Complete,FecundityBoost Complete,FertileEgg Premium,FertileLayer Complete,FertileSupport Enhanced,FertilityMax Formula,FertilityPlus Complete,FinalBoost Premium,FinalPhase Complete,FineMeat Formula,FinishLine Enhanced,FinishPro Supreme,FinishRight Premium,FirstFeather Nutrition,FirstPeck,FledglingBlend,GrowStrong Advanced,GrowthBurst Formula,GrowthFinish Advanced,GrowthMax Complete,HatchMate Premier,HatchMore Premium,HatchPro Complete,HatchRate Pro,HatchSuccess Formula,HatchlingEssentials,JuniorLayer Prep,JuvenileBlend Plus,LastBoost Complete,LastStage Enhanced,LayMore Gold,LayWell Complete,LayerLuxe Complete,LayerProducer Plus,MarketMax Formula,MarketPrep Formula,MarketReady Formula,MatureBlend Complete,MeatMaker Premium,MeatMax Complete,MeatYield Advanced,MidGrow Formula,MidStageNutrition,MuscleBuilder Pro,NestResult Formula,NestStart Gold,OmegaEgg Enhanced,PeakLay Advanced,PeepNourish,PeepStart Max,PerfectFinish Pro,PrimeFinish Complete,ProteinPeak Complete,PulletDevelop Formula,PulletFirst Complete,PulletPower Premium,QuickGrow Formula,RapidGrow Complete,RapidMeat Enhanced,ReadyWeight Complete,ReproMax Enhanced,ReproNutrient Formula,ReproSuccess Formula,ShellBuilder Pro,ShellMax Enhanced,ShellStrength Pro,StartRight Formula,TeenChick Formula,WeightGain Pro,YolkPerfect Premium
HatchMore Premium,-0.49423773136323035,0.5203995459429555,-0.6602452777980441,0.1311856774168943,0.7319951470852795,-0.13107420560456767,0.10060488231013788,-0.32247555381008636,0.2767237913169721,0.6633173714574132,0.00905816258215396,0.35801679757293464,0.21962482211274276,-0.14175977149929925,0.8795757949653202,0.020367611373226173,0.17840384763154768,-0.1523238945620616,-0.39786263494754026,-0.19479238451264505,0.6849680707207445,0.04260277050271081,0.3572759843944411,-0.055146501528606964,0.1391646745276295,0.6533875559494201,-0.5378436120541034,-0.018255270274119995,0.014458880301437965,-0.1864215316296131,0.3380769980567358,-0.7342509809707409,0.727890920191605,-0.5025944897442152,-0.08159768870431976,0.3907341302038532,-0.4433748993278996,0.25038314808630174,0.12035180195293405,0.7514908064487118,-0.46225776548145875,-0.008756358562658294,0.6600867555709132,0.7534746847433008,0.2691135240444978,-0.02104684356104065,-0.24493581139785847,0.25398984799849644,-0.489159915798578,0.1449363814997719,-0.05723044757848858,0.9999999999999999,0.020266715101654557,0.13695884163206604,-0.8067817562916999,0.8676390154697136,-0.2873565659198343,0.062476647483674486,-0.5338219678100908,-0.17131377656743374,0.6100287210618351,0.507172153172022,-0.7562396170465553,0.1285807056203579,0.06773021750605536,0.5521968620889679,-0.11659261066793505,-0.5459631939970487,0.02691689300801902,-0.4203451714230829,-0.43438241459329263,-0.5300814429918425,-0.8314731083415232,0.11508335958875221,-0.8350275547015598,0.27063624069328285,-0.18451885711775515,0.5611914095687541,-0.07851626319088884,-0.5298670222180507,-0.6355885726644408,-0.5775023874080759,-0.2443234236971355,-0.20208265233646147,-0.35339583303214817,-0.39891217754989633,-0.20978109526121946,0.5002148502025566,-0.3910066553029348,0.521991096823318,-0.6461945955031517,0.35211065143148546,-0.1844312684500883,0.07655914773544541,0.6144272623086501,-0.15375752076591517,0.3810833733104815,0.14414739153229802,0.039927763779276815,0.11644427698166142
HatchPro Complete,0.029411024002437995,-0.32446952811389806,0.2038811853532722,0.2821016517399419,0.01303769765505392,-0.4923417078477238,0.6820854415948923,0.2563078237155908,0.19160729598545045,-0.12484435158006356,-0.19215678898496744,-0.14503606907660513,0.43244759280066636,-0.4760238708426623,-0.0007069716645982056,0.05816110643157843,-0.019680421247897553,-0.4036960443365618,0.16110451001532622,0.10789040300818853,-0.12003323905301878,-0.36480801521615014,0.037212017593312635,0.36536259478377053,-0.4328919689784616,-0.316113573570376,0.11224073594300506,0.02078013876360897,-0.780972724273809,0.14255777302396588,-0.16852633449828822,-0.23732022792518023,0.035531219999648034,0.01888967482908238,-0.2730452605903778,-0.30438869046070655,-0.06154217829108478,0.36583011643798413,-0.21660050038036135,-0.00011534653089547049,0.21568949460143344,0.48449867517774525,-0.0752095700028564,-0.08190611270670241,0.17310250447831133,-0.5001811985415835,0.16140517865999865,0.1681879025195925,0.19788082045775277,-0.5747189723428571,0.034293525418076155,0.020266715101654557,0.9999999999999998,-0.06786650521451941,0.02243155167854304,-0.03474644451982129,0.10779832475306833,-0.6248598533982511,0.13222198033552895,-0.031142534480908497,-0.20821055053849896,-0.051203090241120956,-0.012000806107123296,0.3883033437539041,-0.1837346519631391,-0.13920284682150252,-0.372431451530616,0.16093913447900873,-0.252966506219121,-0.2529611901974745,0.28310754293050705,0.10060834236380269,0.08106787911984092,-0.10096227175530072,0.006884543591161495,-0.1385259575271132,0.0557237177089963,0.09208146130241752,0.4005352634613613,-0.1024441686669307,0.30496077859862136,0.18809118692188573,0.283290650911183,0.5124032015909344,0.4689124677497389,0.07772248129650902,0.562247191838299,0.007790806166354603,-0.16499966350964582,0.05107893458350162,0.2333963171641794,-0.05508949669199784,-0.4509773084533261,0.048315607354916,-0.07786258746752789,-0.24864920365213458,-0.300770016232748,-0.19991310643818097,0.12773844990454314,-0.11492728202388958
HatchRate Pro,0.3583277070045608,0.1080806457520149,-0.376803072293239,0.05201400034994455,0.2682610525685152,-0.2583975241755375,-0.15282468680137837,0.034715805129477084,0.26809078058574437,0.2329826968546507,-0.04773461204417996,0.1983849703753674,0.308143275650208,-0.1959114385479212,0.3190505185769412,0.21897326818967797,-0.7228312575760975,0.08397305671057936,-0.6643961882207763,-0.19025143264674815,0.5180536129556655,0.600317799971382,0.30331686876340386,-0.3046370877377475,0.2670433967230575,0.3179465473847611,-0.315875533656518,-0.39295921160267006,-0.05354372069035875,-0.5245768298132674,0.20973908805748187,-0.21993827443828004,0.21417239276910002,-0.1878329358441633,-0.6949827830627802,0.6772289931199192,-0.476542266185273,-0.043900209429254954,0.5956755311283312,0.07546898106100268,-0.12624745765787232,0.14682485177349494,0.41337132395495185,0.3449589665968806,0.2737313961945021,-0.10108809948205984,-0.44901932865207533,0.11613850085194424,-0.33744393998039485,-0.07665778146563473,0.25544574858077734,0.13695884163206604,-0.06786650521451941,1.0000000000000002,-0.2754966919771583,0.3074093034987966,0.1291196585591437,0.32847788474674733,-0.14095880005362846,0.34703433979543924,0.6387664198344553,0.42496561725112153,-0.44176409201170536,0.18324668090308457,-0.18348535850473785,0.46839473473600457,-0.7117494669440796,-0.20715915368623683,-0.03457233205336536,-0.27784654044871865,-0.2892398800581099,-0.16478579826359388,-0.18093740723516533,0.042939183729182866,-0.3356796680672077,0.3553443954710827,-0.3292592457379782,0.10097652525664179,-0.16760111351570514,-0.5023989416076251,0.04273135254923848,-0.2043437893768956,0.21592326088738445,-0.298601468701109,0.03009780655933796,0.06325068703249641,-0.30832128476668047,0.1421200541332096,-0.3050431397983479,-0.0819052891078693,-0.07631565266278542,0.7700819199919632,-0.42154199688877925,0.17299858406804505,0.065158156455638,0.3133014305413228,0.292376644706422,0.5484587691174786,-0.0039869055193998415,-0.4005367075690063
HatchSuccess Formula,0.43856666972815816,-0.22104113425742183,0.7141309783046248,-0.05454148920808455,-0.5129899024132256,0.4415463647589522,-0.010257548437107633,0.031907196509894604,-0.635299919078794,-0.6772386265051666,-0.018428390180470024,-0.44922135500258153,-0.48711520814366743,0.23719089435010535,-0.7638613573527671,-0.11894010417603447,-0.08793520585417895,0.012375730486227365,0.24789935197416982,-0.21740995338947675,-0.5236262478904693,-0.23961592511213117,-0.25077400666312094,0.3878115095136461,-0.06662926192966072,-0.785208573454239,0.4857577598174803,0.06394423473057104,0.02136291032834886,0.12852098535773399,-0.6194335212654205,0.6951345592315522,-0.6398969953926129,0.3472233586737079,0.07403270382358865,-0.6416309567127892,0.24626391773731018,-0.0998378990528981,-0.2553531406182848,-0.6441953360759063,0.4536793602604797,0.2631652554216707,-0.6190006144021805,-0.5371087608627009,-0.6626971166768978,-0.03650124250395675,0.5541634681737382,-0.2668310585954098,0.5503084762227314,-0.2692888088753163,0.010567984738540134,-0.8067817562916999,0.02243155167854304,-0.2754966919771583,1.0,-0.7763097330038622,0.1788862791660496,0.02114385926824683,0.33154247380971125,-0.2068078316009248,-0.6190233359878706,-0.5284159973375782,0.7915496844864205,0.0950787734696836,-0.11372895925890458,-0.5375813186227794,0.1588781366819708,0.46678826152593306,-0.07395927008382787,0.3889758655779869,0.5054934076224904,0.5969659240689478,0.9020946092681732,-0.1692025705500355,0.8887093351361766,-0.1113773601044847,0.17802796874327315,-0.7094164176081653,0.09551113078576112,0.21796108731963995,0.7539042019351643,0.534130432726514,0.1739928433279958,0.4670990355662923,0.4708140662243972,0.3387783610161725,0.26167476128833017,-0.3297071576225841,0.5448414025487498,-0.26839921560392105,0.45212817309510067,-0.29456326790380444,0.3688523514872956,-0.018567061452952026,-0.7084275700905202,0.17292650634339615,-0.5070866888764924,-0.3498535174839921,-0.38227035840702406,-0.290783783943758
HatchlingEssentials,-0.4400561012667011,0.3805998828094882,-0.741075438290991,0.20683027067484966,0.7066157439893009,-0.30860358531340243,0.16202547732708988,-0.4833507838736006,0.3368249105592778,0.8811157660897615,-0.06390224759284578,0.42335236493525524,0.17002888353831966,0.0937207004801883,0.9051719353030055,0.029098302588250215,-0.01238905101575609,-0.3607923555311633,-0.4020835251548134,-0.3141606220299704,0.4830479566059883,0.2061899470364328,0.3716762655244932,0.04028420042878574,0.1362411686800854,0.8224149473525426,-0.709603281291901,-0.3612179769071855,0.13186293681586136,-0.30939356036971516,0.4890222987485106,-0.6008734100530359,0.8323268460954114,-0.3444748348933544,-0.23768366326694415,0.4978866753516058,-0.2980187757242447,0.09467109407774778,0.46925888671494026,0.8470242369094018,-0.4854744956419794,0.013014730356481584,0.5082634852590047,0.8342339134442733,0.37207658260606513,0.013491323521011928,-0.4100917195476964,0.435563242346343,-0.6878777294623428,0.27718589325500054,0.2233539813024697,0.8676390154697136,-0.03474644451982129,0.3074093034987966,-0.7763097330038622,0.9999999999999999,-0.17887103703692314,0.15146390439427504,-0.45396105531751896,0.15311809693062214,0.5971136738408503,0.23710889390936163,-0.6353108147592637,-0.08685934752621899,-0.30506639668678365,0.7604965797795827,-0.21389628123777416,-0.6477866249652077,0.29135647073788556,-0.14978595096725744,-0.6855283725358978,-0.5072389672979003,-0.8115370893820552,-0.06829547964061103,-0.7762681259805951,0.04894630140160341,-0.24378297293135465,0.5051119368361071,-0.2160245313422025,-0.5946254025644359,-0.7597180348952638,-0.6129484766131523,-0.3971515390468429,-0.2023959278396956,-0.2310170874939015,-0.5919274587436064,-0.4366251552385571,0.5433927371212499,-0.4466736257743132,0.4668667382622566,-0.6130370875286129,0.3123022860736171,-0.32910843819898217,0.18622806436254954,0.7806549858483415,-0.07572993451682215,0.3875661695071676,0.2964775429000323,0.06894876245980087,0.022810208432194307
JuniorLayer Prep,0.68392970431082,-0.11329765683386783,0.3925581150775288,-0.11606220330083754,-0.6146375534794619,-0.3406961009815411,0.2647944943162956,-0.0003630107620978296,0.1081444354897079,-0.12712590365162782,-0.23945465707819058,0.41687960474684993,-0.12573170146776233,-0.08507572264748378,-0.3952409556284644,0.4249886979526343,-0.6565261059392528,0.01649859676648801,-0.09310194141213265,0.24766896961508192,-0.03513621673770916,0.03338974588811571,-0.7210508607902396,-0.1404259579010892,0.3659837168957867,-0.07461770590348091,0.6734210726825848,0.1207431992339762,-0.30252287061732897,-0.3670147837581801,-0.21104963879490957,-0.019695927194294693,-0.2940951498970293,0.03933472995022882,-0.38929635062618545,0.06755127137347088,-0.0663652077767756,-0.008560485992362785,0.009555296988445159,-0.3692930136728995,0.7888999318413092,-0.04821768083954698,-0.49513688765214836,-0.40953859804078535,-0.017850181491700895,-0.5474495114861003,0.01709402345861636,-0.11972062235218378,0.5248129982510333,0.45443405018217037,0.46871887231611004,-0.2873565659198343,0.10779832475306833,0.1291196585591437,0.1788862791660496,-0.17887103703692314,0.9999999999999999,0.06637239042263567,-0.4759886635107226,-0.008813981408348145,-0.007870215896993249,-0.20005216672437487,-0.021344432206694585,-0.3141563667188685,-0.10701397128479415,-0.43293952296663735,-0.18149077666758043,0.7660501470151098,-0.041977846179567076,-0.30100467110805296,0.4608150185982977,0.7631799218501228,0.3621627850236895,0.07201646885329967,0.3785583801047621,-0.4558948525425375,0.3255624529733772,-0.06497261265820177,0.23003217464036843,0.2577386652398389,0.195003964466885,0.6692959581486324,0.0018856167534485407,-0.32435928696395894,0.5183033749807074,0.1276229963251615,-0.029197566112654078,-0.715483777353019,0.3457627488553182,-0.7179489065073122,0.5248660656145149,-0.10521486057340611,-0.49391904375228385,0.07509593957550399,-0.11572506162998639,-0.5878193311912489,-0.5065989893472304,-0.31636606648222015,0.29146939879287564,0.16929902861787027
JuvenileBlend Plus,0.0884774285731205,0.5353616081133997,-0.2019705715194547,-0.13202761603679594,0.1982724551525356,0.47230123413620134,-0.6278426322934031,-0.27039252905433997,-0.08487853475308507,-0.019437698011784608,0.19407877338320909,0.18791040182200872,-0.2620036145014531,0.45089769088527704,0.20482134834234744,0.09950895025729646,-0.2893456063569306,0.13264803850636023,-0.36896456451534987,-0.24547560657861703,0.2769301462447531,0.21058489742837636,-0.22746848412798393,-0.28611972347195075,0.737135699062245,0.2208928634792859,-0.06759566941708749,0.08114028395490328,0.397780795897461,-0.41575352814615285,-0.1558469905736732,0.11349163322344322,0.03866417191269514,-0.10353161380599112,-0.29441812931680966,0.3662003860846756,-0.42204503253000153,-0.09150586064227402,0.09716184136269955,-0.12662880772507917,0.0016291259418740186,-0.15950341498165974,0.02453269707773107,0.25180461001263493,-0.26482892231320804,0.2382669319106933,-0.19835693611078106,0.01606798782332139,-0.12965943206508115,0.3651508413017791,-0.04207744204096523,0.062476647483674486,-0.6248598533982511,0.32847788474674733,0.02114385926824683,0.15146390439427504,0.06637239042263567,1.0,-0.1492451827431568,-0.29496119261181275,0.14248924219902853,0.10293148976431518,-0.21929091386579588,0.008035085391909919,0.037927521519106486,0.20531935280991945,-0.1219099402936622,-0.013097847586895937,0.06980843218518865,0.025076642785199894,-0.05738413444445274,-0.007393057875844087,-0.16251504395007893,0.19866492877856243,-0.08306858572652592,0.30864786260803173,-0.3975624816534238,-0.03988615515517883,-0.28248093599684937,-0.2770117213521377,-0.045768942113404695,-0.18392917204199594,-0.005636342550596908,-0.26289263325126666,-0.0470060359852363,0.29380685368017756,-0.43178648598703534,0.06421378136381187,0.23999568750632366,-0.0335029500797808,-0.03738073381280535,0.5502385365638989,0.22286377379364908,0.15345268638548434,-0.14743431195382972,-0.012310288251600923,-0.048506085528352366,0.11425718885652988,-0.31311988116522965,-0.16521206548616496
LastBoost Complete,-0.2481578432371078,-0.5167507823320661,-0.0075232164275536246,-0.034047488077306384,-0.13937429458503942,0.09026621445450615,-0.20438886513815896,0.29741561620706813,0.03485598510308845,-0.37800272091084863,0.07812036362922001,-0.4136314242172052,0.08220507601948894,0.1451593536388873,-0.2511738843269887,-0.11001051698147567,0.21844509823525562,-0.07834013399538435,0.35777417041711784,0.23464537983211786,-0.5646045132005211,-0.17791737885709696,0.23060578509103283,0.08977964131814634,-0.43172199366594755,-0.3188991446861875,-0.17183719558462407,-0.166387551585265,-0.05121016298239234,0.5304227796313179,0.050319578156991826,0.6090614339081661,-0.2499378389072174,0.46236704020464253,0.17114755725218914,-0.18358083102690945,0.30559936892531236,-0.0826028777332839,-0.0031967552045545394,-0.2844195010878357,-0.2972784831262128,0.0035704376465393825,-0.19354071842689385,-0.17701452204609192,0.030282835658439977,0.24489888103975038,-0.014422225591399628,0.21520357007644625,-0.11377289289538364,-0.4704914216391446,-0.21603752143908128,-0.5338219678100908,0.13222198033552895,-0.14095880005362846,0.33154247380971125,-0.45396105531751896,-0.4759886635107226,-0.1492451827431568,0.9999999999999997,0.22351636502394465,-0.4754775750510704,-0.16629043771091975,0.5021802370028842,0.12548946625224,0.0026679353674530035,-0.003772656665988415,-0.06490250628013236,-0.13860698441539343,0.1233630737307671,0.5494562988516267,-0.0651626301887157,-0.29803827133624855,0.1539166294771597,-0.2275841230357152,0.29774272955933984,0.029512661860379805,-0.32918655730255897,-0.06706584654567471,-0.02052019553852093,0.30616791829204115,0.29891836484408935,-0.09186923367851017,0.19184122560685238,0.5481417267981424,0.03736733275609669,0.29552531705208857,0.3490052570848677,0.23855209815277473,-0.03863116091757161,0.1685113439023345,0.23985142777512075,-0.11997117395396917,0.22399373057620126,-0.19272192568979596,-0.3269689834113549,0.3762343038420962,0.04052379655631058,0.2549574761273291,-0.23965561690115217,-0.3549309495961572
LastStage Enhanced,-0.11152388433085188,-0.373106812763176,-0.28888158932902913,-0.13120012419654015,-0.014989844407327941,-0.48862752531897574,0.3095949521877118,-0.028780538401579066,0.3990163129378694,0.35851869359163463,-0.3191889519168262,0.055410218501752956,0.3735918848146114,0.18374703715878962,0.008391769574203168,-0.26720785418088516,-0.13417467956824725,-0.23144783911162883,0.09578828030446786,0.16940423135224103,-0.3369231645713589,0.31836696491829425,0.36143878724006645,0.03679323318960318,-0.3298794769363498,0.32959235983793356,-0.3858580623655031,-0.5048893457087236,0.12489087690495163,0.11651588718721116,0.5340726495674187,0.11365047573849191,0.3563095487849186,0.4644414325864619,-0.010980641026736482,0.211998009453105,0.5702960591498986,-0.18876018844070974,0.6654600028133161,0.26907407938456446,-0.32980305532486953,-0.30785025041799374,-0.005266402904427682,0.07366564978523386,0.4769578045806301,0.004560859057758274,-0.5307993633448487,0.35808263904462184,-0.5596661122504133,0.028019676422816157,0.16859448139194766,-0.17131377656743374,-0.031142534480908497,0.34703433979543924,-0.2068078316009248,0.15311809693062214,-0.008813981408348145,-0.29496119261181275,0.22351636502394465,1.0,0.18626616512716032,-0.126478066474952,0.0256642263407963,-0.3792329051946339,-0.29994586252734257,0.34567623000836656,-0.016073994544363118,-0.36238038296206554,0.5497659334668564,0.31481658423772124,-0.5943991457906602,-0.32296920147082003,-0.054716012162850255,-0.4406622609145455,-0.07926577251119174,-0.4183204800277392,-0.12468825557274395,0.07072537873689522,-0.3814680998667329,0.20532059873673472,-0.3136314554270325,-0.2305355423292564,-0.33504830239502004,-0.13184181836006154,-0.03068476728387963,-0.4878655945728731,-0.13229271875659104,0.1985327853952552,-0.1667641809378907,0.050258853635150036,-0.1791801362573644,-0.16661803052612423,-0.28857476313935987,0.28583734023105256,0.5055762493447775,0.3541167645505187,0.28270170003762723,0.2217919350223773,0.2671842675790931,-0.0693142731172769
LayMore Gold,-0.013063814928314326,0.43435260931625397,-0.5955583637786738,-0.18765898825801,0.3818618101201247,-0.15304072468081384,-0.07889975742970655,-0.20215255746139918,0.40305351341148804,0.43025304160599837,-0.2737592154222484,0.5258040884630786,0.11739945398457662,-0.3540911252201299,0.5575463603963544,0.34768538513938135,-0.3878409943767341,0.25836428223809704,-0.7161399471083274,-0.1846429039188646,0.645749775915737,0.3076740571545174,0.29197660816077864,-0.3457128626427561,0.22844655899498997,0.6310311465560907,-0.3880432528466891,-0.27731598267313373,0.0024769770991321938,-0.3013720695408091,0.34845577085099705,-0.6208333469971842,0.48360606289730207,-0.5708309735387057,-0.29242883476913845,0.6486717028958402,-0.5093672599108686,0.04083581427113698,0.45724721816987957,0.3730781879207073,-0.29223005371096306,-0.20133616036843274,0.5442119365327155,0.6121564236451563,0.2569051103031979,-0.06197570341348067,-0.21663724585923008,0.2629975660339804,-0.447798461301051,0.254687321777178,0.20412518311200942,0.6100287210618351,-0.20821055053849896,0.6387664198344553,-0.6190233359878706,0.5971136738408503,-0.007870215896993249,0.14248924219902853,-0.4754775750510704,0.18626616512716032,1.0,0.6797379061923202,-0.6489590731898008,0.06691652790585964,0.17140579402569714,0.478511170027445,-0.347312803727686,-0.3819992199925594,-0.018939474088388652,-0.5861110986188977,-0.4119113271438434,-0.36728107984316716,-0.4907893189961588,0.2701620560581688,-0.656891117721357,0.23448005943369285,-0.08174515790425463,0.43344299031520844,0.10550581863689605,-0.38534998096674244,-0.3168808561584896,-0.23263398781463324,-0.20559958402139283,-0.5032814776607081,-0.1362768865522634,-0.25115514606450173,-0.23460781149628102,0.23267074366987656,-0.394275205914352,0.08350012745255009,-0.28373046539935187,0.5852693060835836,-0.37377865620535355,-0.0945766753003752,0.402066147088728,0.1650231584526878,0.47595060107740633,0.39585343612480983,-0.0073714268980498154,-0.04218558009892043
LayWell Complete,-0.08143148554127702,0.2793508115953102,-0.5239046471409836,-0.17567648087285925,0.42538768891138257,0.013003413286648634,-0.23205284861407335,0.2172619749275245,0.37146439564982053,0.002303925337619769,-0.013487881153832967,0.1838345363725141,0.38648728683037065,-0.46192970158819513,0.47695676928069725,0.2690273866914354,-0.1760263287452547,0.36783677003396203,-0.5483314037418283,0.16004913869771537,0.6834643509131397,0.18659961702082653,0.2672267742399586,-0.5525831097068907,0.16175125664801662,0.37020536558917355,-0.1671522983376316,0.02789629712372918,-0.11866672698978803,-0.1291767920708765,0.30977454124862364,-0.524672284402692,0.24007901631055986,-0.4434520936506917,-0.13662459934425433,0.5018891043024958,-0.5601921770490098,0.25234187148320325,-0.014604457333195427,0.13576340088714298,-0.3861565345266553,-0.246879165895408,0.7006530385150807,0.34263903877673585,0.31388416926377755,0.004799730840502301,-0.2706137274241314,0.007200567886877019,-0.26716763405711214,-0.08843660600936784,-0.22372651571520913,0.507172153172022,-0.051203090241120956,0.42496561725112153,-0.5284159973375782,0.23710889390936163,-0.20005216672437487,0.10293148976431518,-0.16629043771091975,-0.126478066474952,0.6797379061923202,0.9999999999999999,-0.71396479072943,0.20654695651542662,0.6345702377879154,0.31965080517351047,-0.3244616941938935,-0.2115562673024276,-0.31349522802897156,-0.6832407233898692,-0.10734302628729997,-0.5043631522326331,-0.5097462485148767,0.27896901000421026,-0.6099566872793036,0.5853144821545567,-0.2562508116689966,0.39663246254966794,0.09969756671219088,-0.21753664873105574,-0.037944563713552926,-0.3316022703845486,0.0948301159319612,-0.3020272331742742,-0.2790526053526347,0.12093870347183414,0.22194261615865885,0.31313826813197043,-0.35743498863690737,0.19717234908530124,-0.20291457676092342,0.5994237616943333,-0.12150408995689108,-0.17591561963892474,0.10756244715289343,0.13466924341690548,0.5114079902193708,0.29216245414650505,-0.10466833115043797,-0.12202370356818533
LayerLuxe Complete,0.16289309402775645,-0.3819656232549278,0.5479590188245559,-0.02604333206028261,-0.5824873918038643,0.32902200733596615,-0.07951760264302155,-0.10326532558232,-0.4315882502990809,-0.41788891821494556,-0.10764851291250135,-0.5063565491857182,-0.5445471010670487,0.2605366494724183,-0.7145290937658377,-0.053282702014972934,0.17948604005807245,0.03754092757081451,0.3409885514693699,-0.09288654491780872,-0.716880316251022,-0.30731203746681796,-0.1214351673491762,0.4842025440004705,-0.2691778515109414,-0.6113100914538825,0.2551647636457791,-0.08975439660614656,0.21675499318229494,0.4285929891388915,-0.41319593884888667,0.6893255049181121,-0.5302052153263721,0.30073808096451504,0.2938915989088891,-0.5214665515467976,0.44450107991908033,-0.1323938849586149,-0.1416619146159639,-0.49233660008377894,0.2744323487447883,0.2255478779693029,-0.6849692577795401,-0.45155192728000315,-0.537461041144539,0.16358378176550958,0.6010556276346193,-0.12863699591383193,0.37371466223761435,-0.2052054800945673,0.03250517012236338,-0.7562396170465553,-0.012000806107123296,-0.44176409201170536,0.7915496844864205,-0.6353108147592637,-0.021344432206694585,-0.21929091386579588,0.5021802370028842,0.0256642263407963,-0.6489590731898008,-0.71396479072943,1.0000000000000002,-0.05750138939157708,-0.23423202591383963,-0.44465264381688846,0.274648361725966,0.23223225832402594,0.09352895570194514,0.6359992878147509,0.309233023140846,0.43626460378738996,0.7453610329356188,-0.20042010040804115,0.8288704060995689,-0.37167614232864593,0.4169373022786589,-0.4233966719086999,0.16372900624312406,0.3303562083703358,0.4598785233941666,0.4668754059354092,-0.049144571653679636,0.48023969589947285,0.2825909827265628,0.07835412618907835,0.18133247471426242,-0.2809556678563434,0.24827056149800325,-0.2480800069133648,0.453832873887326,-0.5571352841814674,0.4266391102290255,-0.31982797598659685,-0.49609886564481137,0.2780551876855639,-0.3876781830718239,-0.1176427196982972,-0.2959997754645572,-0.11917670004553085
LayerProducer Plus,-0.12102508839780118,0.36441902983325336,0.13504967859458852,-0.15124390624713688,0.2025695124582858,0.29552868660294296,-0.0683044556039509,0.14771313830128222,-0.09529779337122402,-0.33910086098360853,-0.07489693032102354,-0.14903570917910738,0.14699150859526727,-0.36932775833931797,0.012129105981269992,-0.037765673046679354,0.03367945538460663,0.18148742070125157,-0.2109959920987627,-0.1782991119329646,0.31209880146601715,-0.31861494264124723,0.23401640612489594,0.15648231723416442,0.14404605377931243,-0.46593745870004794,-0.09234537873796254,0.3097762848388368,-0.3956044086260732,0.229329554555255,-0.5991699492228898,-0.07466777908468035,-0.05590243190037675,-0.2746107414777015,-0.14246348511052195,-0.19482066911667653,-0.4799221721716825,0.1142623096510043,-0.20769863749998568,-0.2590376594472494,0.07190993031445446,0.405520520729798,0.12119474828251399,0.16055241377572968,-0.3830735866393259,-0.064205192103018,0.35753595111421066,0.07145448865820227,0.11205562494984483,-0.5684421365736819,-0.3851015592589269,0.1285807056203579,0.3883033437539041,0.18324668090308457,0.0950787734696836,-0.08685934752621899,-0.3141563667188685,0.008035085391909919,0.12548946625224,-0.3792329051946339,0.06691652790585964,0.20654695651542662,-0.05750138939157708,1.0000000000000002,0.15986774473719592,-0.18399574643388505,-0.3084528312788474,-0.06227118549376835,-0.464813658960984,-0.3250257638715105,0.2806028670965198,-0.06300070641494429,0.08179348738894827,0.3608635066140978,-0.07822070253205646,0.3799019933596798,-0.18535085416452496,0.03729970543733445,0.22752271390068612,-0.3254547134405711,0.5129419691464019,0.08633981655819478,0.5362550895844134,0.3157644469322903,0.21468619241995074,0.559395622244323,0.2230271833432221,0.08741216574907383,0.05571968680473148,0.09618711457062813,0.048889825831460856,0.5188708771030947,0.08459507091555424,-0.01535980755633505,-0.5338475768379572,0.195079340074308,-0.2985129848727469,0.012655062755112786,-0.3063885815482504,-0.21674613233805373
